id,name,screen_name,location,statuses_count,friends_count,followers_count
1213457655827615744,Zoghlami,Zoghlam58459071,,3,17,0
1151688440607584256,Rafael Lisita,lisita_rl,"Mogi das Cruzes, Brasil",60,60,15
1213465711009390593,Felipe,Felipe90902250,,0,49,1
1211458797811535874,jonas,jonas74410260,,1,2,0
1210277364111941632,Vinícius,Vincius09401350,,1,12,0
17560057,ale,ale222,Mexico City,377,979,43
3220979595,Asante,Lord_Kungu,,41,270,34
1110883095576829953,Everton Lima,Everton93577682,"Rio de Janeiro, Brasil",5,352,6
1213464913324019712,Jurema Baptista,JuremaBaptista1,,0,48,2
3363864839,Taylor🍇,thfctaylor,,21,179,90
801841634950443008,Rafa_ssouza,ehodobr10,"Nova Friburgo, Brasil",4,31,3
1213462480753545216,Vitor Braga,VitorBr24952965,,0,29,0
1042579286358540289,M,MiguelCooo,,74,228,76
1213464160731664384,@Bushman_sa,Bushmansa1,,0,67,0
2163259754,Jihaay Cost™️🕊,Jihaay,France,18363,493,4375
788001001211125760,MS,Ms1977666,"Riyadh, Kingdom of Saudi Arabi",397,650,65
952252023537389568,kevin,moopster7,"Connecticut, USA",78,96,8
1213461932130234373,jacqueline,jacqueline____4,,0,105,2
1213464239051948033,Sharon Tsh,SharonTsh1,,1,39,2
1213463842652483585,Лиана,IYpJvyadhgA9PZD,,1,20,0
57997344,Miguel Amorim,miguel_amorim,Portugal,23,415,58
1213461786923421697,Juarez Manuel,JuarezManuel13,,0,134,2
1213462392614424578,Moves_Like18,like18_moves,,0,18,0
1112914539941642241,Sushma_bharadwaj03,SBharadwaj03,,8,139,9
1213465164470607872,Oscar:),itsameoscarp,,5,11,0
1213463875108007937,Mickael,Mickael90053706,,0,26,0
390096984,Carlos monterrosa,carlossanti10,"Valledupar, Colombia",394,632,74
1213462142554296320,LaTyna,tyna_la,,0,55,4
1127716162920431618,29/01 .... 18tão 🙅🏽‍♀️,Minalooka19,"Moscovo, Rússia",3855,1580,664
1004036337953959937,Rajesh Soni,RajeshS39961754,,53,1859,78
1158330099940249601,manoj bankar,manojbankar11,"औरंगाबाद, महाराष्ट्र ",113,606,11
704320093237473280,AbdG3meR,abd_mlzlz,,153,191,58
833372392303034370,mello🤪,AnaJuliaMelllo,Brasil,270,250,24
1132859088138719232,Chryse Anading,ChryseAnading,,0,178,2
1190377870557949952,Bethan Dowsett,DowsettBethan,,40,207,7
1210382928586235904,Journee Sheridan,DaraSheridan3,,4,87,3
1156171776201641984,dre,Ralphandre_,,221,30,14
775505147053178880,Junior Bueno,lombradosempre,"São Paulo, Brasil",7,45,12
797988096193216512,Pedro Henrique,PedroHe8660,"São Gonçalo, Brasil",32,414,45
1192170102537502722,ninguem me ama,maravilindag12,,437,106,20
1192018218082328576,jwad...**1989,1989Jwad,,0,96,0
928700244145201154,Kayan,kayancristhian,Smj ,5,174,66
1160133846651850755,Phil,zonabound81,,181,44,48
1213320782266241026,David Salinas,DavidSa51225706,,0,214,5
1203782302007996416,Ayoub Adjaout 🇩🇿,AyoubAdjaout20,Algeria,43,410,11
1147919143598845952,Naveen Kumar,naveenkumar1762,"New Delhi, India",833,854,7
1075677372232450048,Ian..,Ian64512028,Nigeria,2,45,2
2481721737,आशीष चौहान,AshishKishni,"हरचन्दपुर, किशनी,मैनपुरी",549,492,175
1147631485299638272,🥇WL_NEGÃO🥇,wl_negao,Fim do mundo.,45,58,17
1196876800099594242,Isaac Bordin,BordinIsaac,,2,244,8
1213457880390619136,Rahma,Rahma58484787,مصر,0,116,0
1213459067533807622,Vivek Jogani,VivekJogani2,,0,23,0
984582552018186241,MG.YUSUF,MGYUSUF96,unguwa uku kwana shida kano st,121,295,47
1004122192106250240,Marj Calata👩🏼‍⚕️💉,CalataMarj,,2433,146,139
1205616084554006528,Benoist Marine,BenoistMarine1,,0,31,1
1213408797957341185,romana,romana49504713,,4,170,0
1213458610203660288,Divena Pindegayosh,DivenaPindegay1,,0,63,2
1209544768046456833,ً,tae7gi,,66,79,1
3164746833,Eliezer Mujica,eliezermujica18,,3,146,13
1079703189035864064,7amoMahmoud,7amo_mahmoud,,15,248,4
1183747243754455040,tatsuya,tatsuya78147702,,1,6,0
28700291,Anders Grigel,Grigel,Copenhagen,3,158,17
1213459943229014016,Chave Arthur,ChaveArthur1,,0,16,0
1213459496166510594,Shannon Handy,ShannonHandy2,,0,60,1
2941041993,Andrej Grubisic,Andrej99Lima,,267,253,34
1213459452881276929,Bassole Boris,bassole_boris,,0,60,1
63958323,noclon,noclon,"Barcelona, España",4938,361,196
1213443725180801025,Elo9,Elo918,,0,44,0
1213438467968921602,Renzo,r__delacruz,,0,6,0
972511430414086144,Isabelly 😻,Isabell20121942,Niterói - Rj,2208,394,288
1213458599982202880,Kagiso,Kagiso41358275,,0,6,0
1213207863385944064,نبيل بن محمد,FVWcHMt9Oy5Dp8G,,0,35,0
1213450922241613824,🇹🇳✨_. ملكة._✨🇹🇳,SNsN1hzCgbCTkRI,,0,4,0
303446898,polo mat,polo_mat,,153,76,6
1213457678879485953,Vali Dandos,DandosVali,"Cluj, România",1,18,2
133464511,YURY FENCO,atuspariano,Lima-Perú,391,4243,255
917009589450788864,Felipe,Felipefla23,Em outro patamar,1666,56,115
1213455375413833729,celia henriques,celiahenrique12,,0,67,0
1213457218630119425,Batty01923,batty01923,,0,10,0
4604097454,Océane,oceaanelsr,,21,28,6
1213183093890093058,LG,SavionBroadwat5,,9,65,2
1145263160938680320,Joy,Joy817Ann,,21702,1414,210
1213456682077941760,BILL_DOC,BILLDOC4,,0,6,0
1213456645977559041,aldo,aldo98685609,,0,22,0
1205708041494110208,Daniel Nascimento,danielnmacena,"Rio de Janeiro, Brasil",43,65,9
186515990,LordSoless,LordSoless,"Winnipeg, Manitoba",10085,1886,240
1050792338677739522,Sofia,anas_fyy,"Porto, Portugal",1757,509,130
1128377228318916613,×wang×,_mimiwang,,129,249,6
1041813666,Sean,SeanLokeWx,,5051,297,218
1213455683519074304,KungFuPanda,KungFuP73613940,,0,50,0
1213441696358264832,Gerald John Martinez,GERALDM40393646,"San Mateo Rizal
",0,118,1
1213455737596203008,Aaryaman,Aaryama44060238,,0,18,0
1213454610590912512,andygotsoul,andygotsoul,,0,41,3
1212091636122963968,Haris Awan,HarisAw97893024,"Hyderabad, Pakistan",25,424,3
1213446550703095808,Matthew Casillas,MatthewCasill14,,0,153,4
1213455000103374848,De Souza Eren,ErenSouza,,0,25,2
1213453152936087554,Rhythm,Rhythm23972956,,0,30,0
950441170152427520,Kolby Baker,kolby_p_baker,"League City, TX",859,197,107
1212554495499988992,Andrew Stevens,AndrewStevens_,"Michigan, USA",3,67,4
295709561,JulioTala10,JulioTalavera,Itakyry,1807,1916,179
1213449928489328645,赵北北,mWcEzRSlk0m90gd,China,2,27,0
1150471192391946240,Deiv🅰️o🐓,deivity0,,111,328,16
1213452704074219520,mendoza,alexemendess,,1,19,7
1213452687737405440,jed,jed07612475,,0,42,0
1197686298951081984,Teddyboi,CedeeSteven,,17,47,24
1213383073703723008,Dirk_Abaring52,abaring52,"Paranaque City, National Capit",13,55,3
1213451182770753538,molefi sepesa,molefi_sepesa,,0,0,0
1213453383647973377,Xanny Sadakazu,xannysadakazu,,1,10,0
1131076851466682368,?,Toni58955481,,1,36,8
1176210562000334848,Paulo Moreira,PauloMo51778125,,0,26,1
1213449970897965057,Lucas Henriquw,LucasHenriquw1,,0,24,0
1213451650733527041,Kay,Kay99212418,,0,93,0
1115360603676270593,keko 😜,villalba2704,"Buenos Aires, Argentina",3076,397,146
1212089353381433345,Erika Mayara,ErikaMa50404220,"Rio de Janeiro, Brasil",7,39,3
1212548107793133568,Krystal Carter,Krystal60120073,,0,62,1
1213233462674460673,SCメፐፐ カムイ,Scant777,,1,15,0
1213450651520208899,Kacper,Kacper67229986,,0,85,1
1213451569192042501,francis,francis08745089,,0,93,0
1213451760276164611,Aulia Salsabila,AuliaSa13143708,,0,0,0
1213452412083523584,Brettybblaze1,brettybblaze1,,0,29,1
1213407607408353280,MandeezyWeezy,MandeezyW,,0,94,6
1197420916684283904,lightonighto,lightonighto,,0,46,1
1213452141387345920,Zohnič,Zohni6,,0,15,0
1213450837520896000,João Pedro,JooPedr27472007,,0,31,0
1133514732823031808,Leonardo Souza,Leonard46498473,,10,296,10
1213177519421018112,maka unior,MakaUnior,,0,40,1
1192417703572594688,Subrahmanya Udupa,theSubrahmanya,"Bengaluru, India",0,138,0
1201950377559691265,👑yosf_M7MD👑,Yousef27998175,مصر,39,663,85
1040370745954713601,Yiming Lin,YimingLin8,"Greenwich, London",0,8,0
1213080483141046273,arsham biglou,ArshamBiglou,,2,99,1
886800652491534337,Érica Mattos🏳️‍🌈 🌈,Eriquinha2607,São Luís Maranhão,1090,256,63
1038853799702679558,Bobby,Bobby48442709,"Essen, Nordrhein-Westfalen",34,341,18
1044017253522591744,Erik,ErikVinicinn,"Belo Horizonte, Brasil",9,209,2
745182141185564672,N   A   O   K   I,naoki___55,,988,249,238
1024342576021819392,Louis,LouisLrce,"Bois-Guillaume-Bihorel, France",66,131,52
1213448388512927745,cus,markcuskrrt,,0,63,0
1198443981237112833,Luis H,LuisH17030744,,0,77,2
1133367748711444481,Recycle India,recycleindia,India,2007,2244,40495
1213240222063792128,Letícia Oliveira ❤,06_chefinha,,9,68,2
1090639631056601088,Evelyn,e_velyn_A15,,10,194,1
1213449997745717248,Owethu,Owethu12675500,,1,28,0
1213448196099211264,A$AP MAZNY,ApMazny,,0,12,0
701386301040365568,Jaquelline,JaquellineMart,"São Paulo, Brasil",106,415,15
767730141153767424,渡邊勇介/ALCHEMIST,uskwa,tokyo,1388,70,846
1095563825468731398,pradip kumar,twiter_pradip,chattogram,83,42,6
1213446804370378753,baker365,baker3651,,1,16,3
1213448322876207104,Ronaldo Sabino,RonaldoSabino12,,0,11,1
1213352558271447040,saki,saki68770263,,1,15,2
1213449304783777793,Şaziyenur,Saziyenrbozkurt,,1,15,6
1119245441588244480,BackwoodJay 😈⚠,Polo_Prince1107,"Riverdale, IL",24,162,1
941597875980476416,monochrome,qGuhY1TezmEiznm,,49,30,0
1213119908290027520,Thuany,Thuany39779140,,0,92,0
1213444164500590592,Yuki,Yuki12312033,,0,33,2
1213446991293730821,Manu Magat,MagatManu,,0,51,1
1106391092700708864,Nikita reynolds,niksss006,,21,63,3
1213176935091585024,林风,QMpXdhl7bVC78wq,,0,33,1
3329597369,Monish Patel,mo24nish10,,2,60,17
2404754852,Andreja Milanovic,AndrejaMilanovi,,0,70,1
1174723473375145985,💥zepekenio💥🇧🇷,VandeweyerSeven,,7,109,6
1213245292960632837,Espit Paul,EspitPaul,,0,15,0
822773712143290368,Walter Gao,walter_mike76,,3,52,0
1209577858479341568,_iiaam.abel_,MSC_abel,Terrassa,3,48,2
1213108158471688197,Sebastián Bordoy,SebastianBordoy,,1,108,4
3016392221,えとけん,Zre152n135,,12,6,0
1211269055484555264,PAT,Patriciiia7,,8,87,4
1170186734660988929,Mr.Bödefeld,TBoeden,Niedersachsen,8,197,34
1185571122043129857,JorgeSaant,jorgesaaant,"São Paulo, Brasil",27,74,6
1200579634045186048,田所さとぅし,jm0jXkET6dgm95j,,0,18,0
910361701790384128,Hein Thant Zin,LizzieDota,Myanmar,5,60,4
1207026836800245762,.b**mer.,cimino_hugo,"Ajaccio, France",31,59,4
1205432129074671617,Jeferson Eder,jefersoneder2,"João Pessoa, Brasil",760,93,20
1213438352013152256,Muhammad RIAZ,Muhamma01890260,Lahore,0,381,0
3293392149,Fidelis ⚽⚾,FidelisSilvax,"Cuiabá, Brasil",348,529,62
1213445152531873792,Flavyy_grs,FlavyyG,,0,5,0
1213237996033437696,Ar:::tyr,Artyr72543426,,0,7,1
1213056390391984129,Ntsikie Juicywest,NJuicywest,South Africa,132,452,62
3234303967,Joao Pedro,Oddy_jp,,15,35,32
1213445350230331392,lethabo.makwinge,makwinge,,0,24,0
2331065649,Omneya,omniaemad69,Alexandria/Egypt,110,215,28
1213437067696295938,Dánial,Dnial01695515,,4,156,1
1134847409769656320,maria 🌟,estelinhaa06,,82,702,57
1213444336957804544,michael rivera,mrivera_99,,1,66,5
1213439286059495425,毕之,gBTrDNeLVbuhWFk,,0,12,0
1213443082185625600,T8J5J5,t8_j5,中华人民共和国,1,16,1
1197659702857019397,Azzouz mohamed el amine,Azzouzmohamede1,,54,312,21
1213441829971972096,Krislin,Krislin26876380,,0,51,0
1212705855650484224,Gio Saturnino de carvalho,GioSaturnino,,8,252,1
1210238467545780225,𝒩𝒶𝓏𝒶𝓁𝒶 ℒ𝒶𝒾𝓁𝒶 𝒜𝓏𝓀𝒾𝒶,LailaNazala,"Kalimantan Selatan, Indonesia",6,142,3
1210342403498037248,naluiza,_naluiza01,,154,61,26
3104316298,Stacey Walton,Staceywalton93,,205,208,33
1113431010157387776,粟國,idHAcID24DHATht,,2,32,0
1023389877155577857,L.G DESIGN LASER,LGDESIGNLASER1,L.g Design Laser,78,155,1
1121756169436057600,padinha❤️🐼,OskarDi61669295,,51,111,111
1185073406364016640,الحربيه,IskMteNAcsPn3w9,,1,35,1
1205877996013404161,Michael Dougherty,MikeDoc1522,,1,343,1
1213442872852144128,Nguyễn KHÔI!,NguynKH72314519,,0,20,1
1213382355995389952,Zack,Zack80092508,,0,1,0
1213443056315142144,Hg_zeroo🏀,Moraes_sete,,0,10,2
1213442420420931584,Joshiii,josh_hererra,Republic of the Philippines,8,60,3
1213442036830855170,Jv M3n,M3nJv,"Ormoc City, Eastern Visayas",2,48,4
1213437491786567683,👑king_Yahya_Samir_12006👑,12006King,Dammam,1,160,1
2228327434,hashlooo,lihsrahhhted,"London, England",0,480,1
187589924,Igo F. De S.,Igo_FDS,Brasil,12339,314,139
1198290033372991492,Samuel Felipe,SamuelF59492114,,0,15,1
1213182211639242752,Gabriel Sacramento,GabrielS7_,,2,155,2
972482159490621440,Vapooo 🙅🏻‍♀️❤🖤,Vikyy_quezia,"Rio de Janeiro, Brasil",102,75,59
912443784105009152,FORBICI,Forbici_,"Curitibanos, Brasil",5179,489,289
1213439744719278080,Horrhe,JcMizx,,0,168,2
1185333821580943360,NIKE BOY.,SH4WN__,Mecury,784,102,31
1213433696943915008,lemek32,lemek32,,9,12,1
1208379253634424833,H E N R I C H 🐔,chick_henrich,Valenzuela City,0,14,4
1210707028911558656,hangchakli1998,hangchakli1998,,0,148,2
1213438823285153792,Claudio,Claudio14713326,,0,37,1
1196683917316591616,NEYMAR大好き,cRkxif5Az0EbNj8,,117,62,5
1213440503410130944,Yxngtr3y__.,yxngtr3y,,0,22,1
1187338011895308288,athr.sg,arthursage2,,1,69,7
1183612377830264832,Happy✌︎('ω'✌︎ ),XgLpp4mYglETb5R,,9,663,17
306453894,Ricardo Alves,ricardoaalves,Rio De Janeiro,2388,89,13
1213433354286063617,luanxxx,luanxxx5,,1,11,0
1213437504956715009,Thandi,Thandi68372915,,0,107,0
1122295990185127936,x.alc_,hannattae1,Indonesia,0,26,0
1053437649619365888,Ethan Donnison,EthanDonnison,,2,225,6
3064917696,hiro,aquariussheep,日本,62,339,30
944178408514134016,pαɴdeѕαl,Kwnggol,"Bulacan, Central Luzon",4568,246,121
1674125904,Tommy Frank,TommyTjfrank3,,812,1181,184
1213437676163985409,聖太,fBVKTsTLFfUmuZM,,0,55,1
1210237326028357632,Sir_Saif ali,Sir_Saifmadrid,,1,533,5
1213182919935545344,Topáziodasquevi,topaziodasquevi,,0,26,0
1213437366699876358,Thomas Destoc,DestocThomas,,0,15,0
1194648771885490183,Ikeagbo Obinna,IkeagboObinna,,0,40,2
1042711435636236288,Saturnism,randomguy6062,,6,82,0
1206553655437955072,18_neighbor_yo,18Neighbor,,0,96,1
794655922777886720,xAHDZzz,xAHDZzz,,1,268,1
1213435023715471360,ناطق,O4lEWDAmvbIhoQc,,0,17,0
1012818668940677120,ADELANAESQ,adelanaesq,"Akure, Nigeria",80,634,83
1176675146297479169,Abderrahmane Abbad,Abderra82923646,,4,588,11
1213427780626436096,Shulamite,Shulami66664258,,1,38,3
1081817911142973440,Christina,Christi53678272,,0,71,0
1212016203557789696,shoes-things,ShoesThings,,0,37,2
1213433333377429504,Anthony,Anthony42991844,,1,91,1
1213434235643523074,Maja,gbvrmaja,,0,28,2
1209078543780601857,Official Alex Trade 🌐,AlexSco25092560,,288,164,8
1212640358502301701,Hårvêŷ,motolife472,Somewhere On A Mx Track ,247,332,49
1074390451950678016,Tom,wazetech1,United Kingdom,104,244,7
1212791387906666496,Akim Garba,akim_garba,,4,17,0
1159993141631623169,Muhammad Alameen Halilu,itx_meen,"Bauchi, Nigeria",0,91,7
1197857531558674433,🐶🌟,JvnChrls17,,41,188,14
1182787312540733440,NoobE10,Noob03304152,,0,16,0
1213429980723417090,Nigel,Nigel50069096,,0,36,0
1213431201156874240,Wendrrey,Wendrrey1,,0,23,0
824474480722505729,Luis Ricardo,ricarditoalways,"Huacho, Peru",52,589,46
1211156479043989504,عبدالرحمن,Abd2_ul,,64,1117,17
1213426656896929793,SO FUN AND SANTUY,SOFUNANDSANTUY5,,0,38,0
1213429043854364672,Jong Cromwell,CromwellJong,"National Capital Region, Repub",1,53,0
1213432129658310662,KEANAN Liesching,KLiesching,,0,4,0
294871147,Marc Garfield,marc_garfield,UK,96,213,48
1180447765605818370,Brickor Nathi,BrickorNathi,,1,149,1
1093787310548807680,@tee_b.r.i.a.n 🇰🇪,TOWNIEE_254,"Nairobi, Kenya",140,1291,96
1118858579719675904,Shan💚🍍🌹,shansherley40,UG,10956,6836,7639
1213413973380366336,spirit,spirit28481245,,0,20,0
1213427672983826434,Omri Tarlo,OmriTarlo,,0,59,1
892795782742638592,Cali,cali_capalot,Barbados,0,52,7
1092956824117043200,manoj,manojguragain91,,2,20,0
783690506350039040,cami 🦋,camilahavanaaaa,"Biarritz, France",3196,557,62
706091254799421440,shro,shro24241677,,23,23,1
1213428202955141122,Rainbow Dashier,RDashier,,0,89,2
1213160690946461696,Itseika,AlessandraBufa3,,3,140,6
1173101543039455233,Weedz,BrentLibera1,,4,14,6
1213421718233960449,DON,DON_221,,2,215,5
841336014,frankregala,frankregala,romblon,22,260,11
1300088010,Lutfor Rahman,Lutforx,"Dhaka, Bangladesh",1,69,40
1213428015020961794,camren,camren54449181,,0,102,2
1111968703757905921,Nana   Mensa   Ofori,nanamensaofori1,"Kumasi, Ghana",41,102,6
1205850092579647490,Alu🍌,Alu49650900,Thailand,28,268,46
1041782381114470400,Antoine Giboni,AntoineGiboni1,France,50,130,97
850062134109237249,chris,chris_43125,,0,108,5
1154477055091888128,👀,Compass42416091,,5427,933,165
188797959,Peter Luger,TruePowers,"Brooklyn, NY",123,551,38
1169958175807664132,vara,bahahahacot,,11,44,4
1212820912015204352,antonio,antonio71084443,,0,5,0
1213427751157297154,Azriel,Azriel86333201,,0,4,0
1156357250866393089,Andres Cogollo,AndresC78109333,,0,91,2
1180807150202867712,有吉孝汰郎,7KEbPWN7EBkm1EU,,0,17,0
742805634610008065,hussin shaltot,HussinShaltot,البحيرة دمنهور ,111,1428,53
1213424779719397376,Keenan_Chrisan,ChrisanKeenan,,0,61,2
1855192333,Lucas Losada,lucaslosadaa,trenque lauquen,14,163,50
1683511904,Reupeace(Rupesh),Reupeace,Nepal,792,218,68
1129288608752521216,Filip Paponja,paponja_filip,,5,150,17
843446522779844608,あいと,aitosama0530,,415,370,365
1213423322580434945,Msizi,Msizi00115106,,0,70,1
985085407527305218,Xolani,Ntanda_Magic,,4,321,4
1204747057463881729,anton dochisadega,antndochisadega,DBS City #kepriindonesia,2,27,4
2568883401,joren nopens,JorenNopens,Belgium,314,103,13
1213423009999945728,K-Aunna,KAunna5,,0,9,0
1213421975785238528,Teody Salvador,salvador_teody,"National Capital Region, Repub",0,54,1
1213392542378545155,Ika Mazor,ika_mazor,Israel,0,20,2
4798512197,Tyson,Shadovy,Canada,51,272,22
1213421387676676096,Egouy Ebony,EbonyEgouy,,0,4,0
899361968846282752,C A M I L L E,RoanChloegarci1,san alfonso,85,248,58
717679525694320640,Jorge,zumoshijiku420,,32,75,5
1213422085353005056,Jaztine Uy,JaztineUy,,0,43,0
1101891016611684352,K H A L I L🥀,ARBILO_KHALIL,PSS🐍/SFS😇/DLSL💚,2777,486,502
1201177455484006400,Nguyễn Viết Phú,vietphu77,,2,5,0
894846515675615233,giulio_031,giulietto31,"Toscana, Italia",8,57,6
1213422058777923586,Anemihlali Bless,AnemihlaliB,,0,70,2
1213416005365424129,Daniele,Daniele65186808,,0,76,1
1201982097088380928,aidannboyce,aidannboyce,,12,136,11
930645641776287744,Matheus Santos,Matheus57santos,,4,23,6
1203985603370659842,babyboy❤,HasanMohlala,,2,199,8
950506150893707264,BIGCHRIS,KalifahChris,Deutschland,2407,134,114
780471025628831749,Boya,__boyx,france,11755,146,48
1111990990582116355,ユウ,hDuAW6xcQzLJ2uW,日本 東京,7,406,35
1133469171616845824,ciro bueno,cirobueno2,,3,95,9
1213421411806502913,terezkaaa,terezka42415784,"Děčín, Česká republika",1,26,0
1213420042135592960,Angela Winds,AngelaWinds,,0,63,3
1213399945224437761,Tebogo,Tebogo81855403,,0,39,1
1213416621756178432,huy son ta,huysonta1,"Hồ Chí Minh, Việt Nam",0,36,1
32399230,Eli Silverman,EliSilverman,,121,811,59
1213418443233353728,🕴🏽🔥,KicksnFitsBJ,,5,17,3
1213416533050810368,ハル,XKqKPHJRIf4xhzo,,0,21,0
1213406536610930688,Gen,Gen82013476,,2,8,0
814120642844901376,Jossie,joowssss,"Cabuyao, Calabarzon",151,176,97
1213419455876743168,lauti,lauti42374090,,0,18,2
795605198618165248,****©,benzip210,,19,153,2
818045037942480896,Menka Andrievski,MenkaAndrievski,,4,157,12
2389924730,Jamais203,Vict0rrMgr,,469,50,53
1183281027751579648,lizzie knowles,lizziek40840854,,0,10,0
1196064204438020096,james,james07216886,,1,168,3
1213419188628275200,Victor,Victor87256377,,0,31,2
3826245406,J :),disler_julian,"Haan, Deutschland",2,29,16
1175767467672498182,ｺﾝﾄﾞｰ,Kon_do_7,,5,41,12
1186979234939490304,chenyang zhang,chenyangzhang9,,0,13,2
1213415424634699776,TherlBreadSav,SavBread,,0,48,0
1213246932044279808,Ali Nada,AliNada27291760,,1,331,5
615905300,Nawaz,nawaz17nov,,0,17,0
1213417196870725633,Nkosana Malindi,NkosanaMalindi2,,5,104,4
1212873977732841472,Nicolas Yohan,NicolasYohan1,,0,13,1
